date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM,turn,tradestatus,isST
2024-03-28,sh.600276,46.21,70.072536,7.43685,13.192759,181.349747,0.3358,1,0
2024-03-29,sh.600276,45.97,69.708602,7.398226,13.12424,180.407874,0.2934,1,0
2024-04-01,sh.600276,46.32,70.239339,7.454553,13.224163,181.781439,0.3173,1,0
2024-04-02,sh.600276,45.46,68.935241,7.316148,12.978637,178.406395,0.3528,1,0
2024-04-03,sh.600276,44.76,67.873766,7.203493,12.77879,175.659266,0.3717,1,0
2024-04-08,sh.600276,45.4,68.844257,7.306492,12.961507,178.170927,0.3707,1,0
2024-04-09,sh.600276,45.54,69.056553,7.329023,13.001477,178.720352,0.3377,1,0
2024-04-10,sh.600276,45.45,68.920077,7.314539,12.975782,178.36715,0.2566,1,0
2024-04-11,sh.600276,44.94,68.146717,7.232462,12.830179,176.365671,0.2919,1,0
2024-04-12,sh.600276,44.09,66.857782,7.095666,12.587508,173.029871,0.3485,1,0
2024-04-15,sh.600276,44.56,67.570487,7.171306,12.721691,174.874372,0.3456,1,0
2024-04-16,sh.600276,44.26,67.115569,7.123025,12.636042,173.697031,0.3669,1,0
2024-04-17,sh.600276,44.39,67.3127,7.143947,12.673157,174.207212,0.3652,1,0
2024-04-18,sh.600276,42.35,60.951047,6.451591,11.582026,39.711124,0.9259,1,0
2024-04-19,sh.600276,41.68,59.986768,6.349524,11.398792,39.082873,0.6028,1,0
2024-04-22,sh.600276,41.86,60.245828,6.376945,11.448019,39.251657,0.4362,1,0
2024-04-23,sh.600276,44.07,63.426509,6.713616,12.052418,41.323949,0.7745,1,0
2024-04-24,sh.600276,43.7,62.893997,6.65725,11.951229,40.977004,0.3393,1,0
2024-04-25,sh.600276,44.3,63.75753,6.748654,12.115319,41.539617,0.3839,1,0
2024-04-26,sh.600276,45.61,65.64291,6.948219,12.473583,42.76799,0.5378,1,0
2024-04-29,sh.600276,46.18,66.463267,7.035053,12.629468,43.302472,0.5378,1,0
2024-04-30,sh.600276,46.16,66.434482,7.032006,12.623998,43.283719,0.302,1,0
2024-05-06,sh.600276,47.16,67.873704,7.184346,12.897482,44.221408,0.5112,1,0
2024-05-07,sh.600276,47.23,67.97445,7.19501,12.916626,44.287046,0.3197,1,0
2024-05-08,sh.600276,46.42,66.80868,7.071615,12.695104,43.527518,0.4099,1,0
2024-05-09,sh.600276,46.9,67.499507,7.144738,12.826376,43.977608,0.2748,1,0
2024-05-10,sh.600276,46.48,66.895033,7.080755,12.711513,43.583779,0.2444,1,0
2024-05-13,sh.600276,45.53,65.527773,6.936032,12.451704,42.692975,0.4577,1,0
2024-05-14,sh.600276,45.33,65.239928,6.905564,12.397007,42.505437,0.3094,1,0
2024-05-15,sh.600276,44.67,64.290042,6.80502,12.216508,41.886562,0.2501,1,0
2024-05-16,sh.600276,44.69,64.318826,6.808067,12.221978,41.905316,0.3674,1,0
2024-05-17,sh.600276,44.75,64.40518,6.817207,12.238387,41.961577,0.5908,1,0
2024-05-20,sh.600276,43.81,63.052311,6.674008,11.981312,41.08015,0.6224,1,0
2024-05-21,sh.600276,43.8,63.037919,6.672484,11.978577,41.070773,0.3831,1,0
2024-05-22,sh.600276,43.54,62.663721,6.632876,11.907472,40.826974,0.3957,1,0
2024-05-23,sh.600276,43.05,61.958502,6.558229,11.773465,40.367506,0.3089,1,0
2024-05-24,sh.600276,42.44,61.080577,6.465302,11.60664,39.795516,0.3455,1,0
2024-05-27,sh.600276,42.7,61.454775,6.50491,11.677746,40.039315,0.4809,1,0
2024-05-28,sh.600276,43.27,62.275131,6.591744,11.833631,40.573798,0.5867,1,0
2024-05-29,sh.600276,43.02,61.915326,6.553659,11.76526,40.339376,0.2614,1,0
2024-05-30,sh.600276,42.88,61.713835,6.532332,11.726973,40.208099,0.2077,1,0
2024-05-31,sh.600276,42.36,60.965439,6.453115,11.584761,39.720501,0.3584,1,0
2024-06-03,sh.600276,42.5,61.16693,6.474442,11.623049,39.851777,0.2944,1,0
2024-06-04,sh.600276,43.83,63.081095,6.677054,11.986782,41.098904,0.5614,1,0
2024-06-05,sh.600276,43.92,63.210625,6.690765,12.011395,41.183296,0.2832,1,0
2024-06-06,sh.600276,42.91,61.757011,6.536902,11.735177,40.23623,0.3541,1,0
2024-06-07,sh.600276,42.15,60.663203,6.421124,11.52733,39.523586,0.374,1,0
2024-06-11,sh.600276,42.72,61.483559,6.507957,11.683215,40.058069,0.3937,1,0
2024-06-12,sh.600276,42.1,60.591242,6.413507,11.513655,39.476702,0.3425,1,0
2024-06-13,sh.600276,42.06,60.533673,6.407413,11.502716,39.439194,0.325,1,0
2024-06-14,sh.600276,41.9,60.303397,6.383039,11.458959,39.289164,0.6512,1,0
2024-06-17,sh.600276,42.53,61.210107,6.479013,11.631253,39.879908,0.3793,1,0
2024-06-18,sh.600276,41.97,60.404143,6.393702,11.478103,39.354802,0.3197,1,0
2024-06-19,sh.600276,41.36,59.526217,6.300775,11.311278,38.782812,0.3151,1,0
2024-06-20,sh.600276,40.6,58.432409,6.184997,11.10343,38.070169,0.3885,1,0
2024-06-21,sh.600276,40.04,57.626444,6.099686,10.950279,37.545063,0.5715,1,0
2024-06-24,sh.600276,40.29,57.98625,6.137771,11.01865,37.779485,0.4373,1,0
2024-06-25,sh.600276,39.7,57.137109,6.047891,10.857295,37.226249,0.3521,1,0
2024-06-26,sh.600276,39.9,57.424953,6.078359,10.911992,37.413786,0.35,1,0
2024-06-27,sh.600276,39.24,56.475067,5.977815,10.731493,36.794912,0.4261,1,0
2024-06-28,sh.600276,38.46,55.352474,5.85899,10.518175,36.063514,0.4848,1,0
2024-07-01,sh.600276,38.27,55.079022,5.830045,10.466214,35.885353,0.3745,1,0
2024-07-02,sh.600276,37.47,53.927644,5.708173,10.247427,35.135202,0.4873,1,0
2024-07-03,sh.600276,38.67,55.65471,5.890981,10.575607,36.260429,0.8665,1,0
2024-07-04,sh.600276,38.45,55.338082,5.857466,10.515441,36.054137,0.4535,1,0
2024-07-05,sh.600276,40.03,57.612052,6.098163,10.947545,37.535686,0.7739,1,0
2024-07-08,sh.600276,39.21,56.43189,5.973244,10.723288,36.766781,0.7836,1,0
2024-07-09,sh.600276,38.99,56.115261,5.93973,10.663122,36.560489,0.6287,1,0
2024-07-10,sh.600276,39.41,56.719735,6.003712,10.777985,36.954319,0.3172,1,0
2024-07-11,sh.600276,40.6,58.432409,6.184997,11.10343,38.070169,0.5954,1,0
2024-07-12,sh.600276,41.27,59.396687,6.287064,11.286664,38.69842,0.4938,1,0
2024-07-15,sh.600276,40.78,58.691469,6.212418,11.152657,38.238953,0.3247,1,0
2024-07-16,sh.600276,40.95,58.936136,6.238316,11.199149,38.39836,0.3547,1,0
2024-07-17,sh.600276,41.74,60.073122,6.358664,11.415201,39.139134,0.5594,1,0
2024-07-18,sh.600276,42.15,60.663203,6.421124,11.52733,39.523586,0.4815,1,0
2024-07-19,sh.600276,42.23,60.77834,6.433311,11.549208,39.598601,0.435,1,0
2024-07-22,sh.600276,42.77,61.55552,6.515574,11.696889,40.104953,0.5106,1,0
2024-07-23,sh.600276,41.41,59.598178,6.308392,11.324952,38.829697,0.5752,1,0
2024-07-24,sh.600276,41.4,59.583786,6.306869,11.322217,38.82032,0.3141,1,0
2024-07-25,sh.600276,41.46,59.670139,6.316009,11.338626,38.876581,0.3434,1,0
2024-07-26,sh.600276,41.07,59.108843,6.256596,11.231967,38.510882,0.3467,1,0
2024-07-29,sh.600276,40.49,58.274094,6.168239,11.073347,37.967023,0.3681,1,0
2024-07-30,sh.600276,40.0,57.568876,6.093593,10.93934,37.507555,0.3803,1,0
2024-07-31,sh.600276,42.21,60.749556,6.430264,11.543739,39.579848,0.6204,1,0
2024-08-01,sh.600276,41.95,60.375358,6.390656,11.472633,39.336049,0.2733,1,0
2024-08-02,sh.600276,42.17,60.691987,6.42417,11.532799,39.54234,0.401,1,0
2024-08-05,sh.600276,42.65,61.382814,6.497293,11.664071,39.992431,0.5073,1,0
2024-08-06,sh.600276,42.91,61.757011,6.536902,11.735177,40.23623,0.3413,1,0
2024-08-07,sh.600276,42.15,60.663203,6.421124,11.52733,39.523586,0.2779,1,0
2024-08-08,sh.600276,42.58,61.282068,6.48663,11.644928,39.926793,0.2585,1,0
2024-08-09,sh.600276,42.42,61.051793,6.462255,11.60117,39.776762,0.2445,1,0
2024-08-12,sh.600276,43.63,62.793251,6.646586,11.932085,40.911366,0.5218,1,0
2024-08-13,sh.600276,42.67,61.411598,6.50034,11.669541,40.011185,0.3562,1,0
2024-08-14,sh.600276,42.5,61.16693,6.474442,11.623049,39.851777,0.2224,1,0
2024-08-15,sh.600276,42.92,61.771403,6.538425,11.737912,40.245607,0.3359,1,0
2024-08-16,sh.600276,43.12,62.059248,6.568893,11.792609,40.433145,0.246,1,0
2024-08-19,sh.600276,42.11,60.605634,6.41503,11.51639,39.486079,0.3757,1,0
2024-08-20,sh.600276,42.25,60.807125,6.436357,11.554678,39.617355,0.2414,1,0
2024-08-21,sh.600276,42.31,60.893478,6.445498,11.571087,39.673617,0.2544,1,0
2024-08-22,sh.600276,43.93,51.646471,6.574726,11.09726,48.154375,0.8424,1,0
2024-08-23,sh.600276,43.62,51.282019,6.52833,11.018951,47.814565,0.435,1,0
2024-08-26,sh.600276,43.32,50.929323,6.483431,10.943167,47.485717,0.3844,1,0
2024-08-27,sh.600276,43.6,51.258506,6.525337,11.013898,47.792642,0.3547,1,0
2024-08-28,sh.600276,43.5,51.14094,6.510371,10.988637,47.683026,0.3233,1,0
2024-08-29,sh.600276,44.32,52.104976,6.633095,11.195779,48.581878,0.4785,1,0
2024-08-30,sh.600276,44.13,51.881602,6.604659,11.147783,48.373608,0.4911,1,0
2024-09-02,sh.600276,43.9,51.611202,6.570236,11.089682,48.121491,0.4045,1,0
2024-09-03,sh.600276,44.58,52.410646,6.672007,11.261458,48.86688,0.4961,1,0
2024-09-04,sh.600276,44.51,52.328351,6.661531,11.243775,48.790149,0.3332,1,0
2024-09-05,sh.600276,45.0,52.904421,6.734866,11.367556,49.327268,0.3114,1,0
2024-09-06,sh.600276,44.4,52.199029,6.645068,11.215988,48.669571,0.2218,1,0
2024-09-09,sh.600276,44.55,52.375377,6.667518,11.25388,48.833996,0.4013,1,0
2024-09-10,sh.600276,44.48,52.293081,6.657041,11.236197,48.757264,0.3122,1,0
2024-09-11,sh.600276,45.43,53.409952,6.799222,11.476179,49.798618,0.4571,1,0
2024-09-12,sh.600276,44.97,52.869151,6.730376,11.359977,49.294383,0.2925,1,0
2024-09-13,sh.600276,44.77,52.634021,6.700444,11.309455,49.075151,0.3058,1,0
2024-09-18,sh.600276,45.12,53.0455,6.752826,11.397869,49.458808,0.2745,1,0
2024-09-19,sh.600276,45.0,52.904421,6.734866,11.367556,49.327268,0.3512,1,0
2024-09-20,sh.600276,42.71,50.212174,6.392136,10.789073,46.817058,1.049,1,0
2024-09-23,sh.600276,42.71,50.212174,6.392136,10.789073,46.817058,0.4464,1,0
2024-09-24,sh.600276,43.66,51.329045,6.534317,11.029055,47.858412,0.6792,1,0
2024-09-25,sh.600276,43.84,51.540663,6.561256,11.074525,48.055721,0.6801,1,0
2024-09-26,sh.600276,46.46,54.620876,6.953375,11.73637,50.927664,0.7477,1,0
2024-09-27,sh.600276,48.68,57.230827,7.285629,12.297169,53.361143,0.5967,1,0
2024-09-30,sh.600276,52.3,61.486694,7.827411,13.211626,57.329247,1.5966,1,0
2024-10-08,sh.600276,56.01,65.848369,8.382663,14.148817,61.396007,1.8696,1,0
2024-10-09,sh.600276,51.68,60.757788,7.73462,13.055006,56.649627,1.4118,1,0
2024-10-10,sh.600276,52.57,61.80412,7.86782,13.279831,57.625211,0.9175,1,0
2024-10-11,sh.600276,50.2,59.017821,7.513117,12.68114,55.027308,0.7766,1,0
2024-10-14,sh.600276,51.39,60.416849,7.691217,12.981748,56.33174,0.6205,1,0
2024-10-15,sh.600276,50.6,59.488082,7.572983,12.782185,55.465773,0.5695,1,0
2024-10-16,sh.600276,49.18,57.818654,7.36046,12.423475,53.909223,0.623,1,0
2024-10-17,sh.600276,49.22,57.86568,7.366447,12.43358,53.95307,0.5376,1,0
2024-10-18,sh.600276,50.48,59.347004,7.555023,12.751871,55.334233,0.8414,1,0
2024-10-21,sh.600276,50.56,59.441056,7.566996,12.77208,55.421926,0.7397,1,0
2024-10-22,sh.600276,50.76,59.676187,7.596929,12.822603,55.641159,0.6287,1,0
2024-10-23,sh.600276,50.69,59.593891,7.586453,12.80492,55.564427,0.581,1,0
2024-10-24,sh.600276,48.67,57.219071,7.284132,12.294643,53.350181,1.4133,1,0
2024-10-25,sh.600276,48.0,56.200263,6.995813,11.778678,68.929081,1.4785,1,0
2024-10-28,sh.600276,48.59,56.891058,7.081803,11.923458,69.776334,0.8953,1,0
2024-10-29,sh.600276,48.18,56.411014,7.022047,11.822848,69.187565,0.6235,1,0
2024-10-30,sh.600276,47.2,55.263592,6.879216,11.582367,67.780263,0.7454,1,0
2024-10-31,sh.600276,46.6,54.561089,6.791769,11.435133,66.918649,0.716,1,0
2024-11-01,sh.600276,47.56,55.685094,6.931685,11.670707,68.297231,0.9719,1,0
2024-11-04,sh.600276,47.99,56.188555,6.994356,11.776224,68.91472,0.6374,1,0
2024-11-05,sh.600276,48.68,56.996434,7.09492,11.945543,69.905576,0.8063,1,0
2024-11-06,sh.600276,48.75,57.078392,7.105123,11.96272,70.006097,0.8427,1,0
2024-11-07,sh.600276,50.0,58.541941,7.287305,12.269456,71.801126,0.9156,1,0
2024-11-08,sh.600276,49.5,57.956521,7.214432,12.146762,71.083114,1.0226,1,0
2024-11-11,sh.600276,49.43,57.874563,7.20423,12.129584,70.982593,0.9199,1,0
2024-11-12,sh.600276,49.29,57.710645,7.183826,12.09523,70.78155,1.2029,1,0
2024-11-13,sh.600276,49.35,57.780896,7.19257,12.109953,70.867711,0.6414,1,0
2024-11-14,sh.600276,48.45,56.727141,7.061399,11.889103,69.575291,0.61,1,0
2024-11-15,sh.600276,47.7,55.849012,6.952089,11.705061,68.498274,0.5187,1,0
